#auto generated file!
180.0;0;0;1
186.0;0;0;1
192.0;0;0;1
198.0;0;0;1
204.0;0;0;1
210.0;0;0;1
216.0;0;0;1
222.0;0;0;1
228.0;0;0;1
234.0;0;0;1
240.0;0;0;1
246.0;0;0;1
252.0;0;0;1
258.0;0;0;1
264.0;0;0;1
270.0;0;0;1
276.0;0;0;1
282.0;0;0;1
288.0;0;0;1
294.0;0;0;1
300.0;0;0;1
306.0;0;0;1
312.0;0;0;1
318.0;0;0;1
324.0;0;0;1
330.0;0;0;1
336.0;0;0;1
342.0;0;0;1
348.0;0;0;1
354.0;0;0;1
360.0;0;0;1
366.0;0;0;1
372.0;0;0;1
378.0;0;0;1
384.0;0;0;1
390.0;0;0;1
396.0;0;0;1
402.0;0;0;1
408.0;0;0;1
414.0;0;0;1
420.0;0;0;1
426.0;0;0;1
432.0;0;0;1
438.0;0;0;1
444.0;0;1;0
450.0;0;1;0
456.0;0;1;0
462.0;0;1;0
468.0;0;1;0
474.0;0;1;0
480.0;0;1;0
486.0;0;1;0
492.0;0;1;0
498.0;0;1;0
504.0;0;1;0
510.0;0;1;0
516.0;0;1;0
522.0;0;1;0
528.0;0;1;0
534.0;0;1;0
540.0;0;1;0
546.0;0;1;0
552.0;0;1;0
558.0;0;1;0
564.0;0;1;0
570.0;0;1;0
576.0;0;1;0
582.0;0;1;0
588.0;0;1;0
594.0;0;1;0
600.0;0;1;0
606.0;0;1;0
612.0;0;0;1
618.0;0;0;1
624.0;0;0;1
630.0;0;0;1
636.0;0;0;1
642.0;0;0;1
648.0;0;0;1
654.0;0;0;1
660.0;0;0;1
666.0;0;0;1
672.0;0;0;1
678.0;0;0;1
684.0;0;0;1
690.0;0;1;0
696.0;0;1;0
702.0;0;1;0
708.0;0;1;0
714.0;0;1;0
720.0;0;1;0
726.0;0;1;0
732.0;0;1;0
738.0;0;1;0
744.0;0;1;0
750.0;0;1;0
756.0;0;1;0
762.0;0;1;0
768.0;0;1;0
774.0;0;1;0
780.0;0;1;0
786.0;0;1;0
792.0;0;1;0
798.0;0;1;0
804.0;0;1;0
810.0;0;1;0
816.0;0;1;0
822.0;0;1;0
828.0;0;1;0
834.0;0;1;0
840.0;0;1;0
846.0;0;1;0
852.0;0;1;0
858.0;0;1;0
864.0;0;1;0
870.0;0;1;0
876.0;0;1;0
882.0;0;1;0
888.0;0;1;0
894.0;0;1;0
900.0;0;1;0
906.0;0;1;0
912.0;0;1;0
918.0;0;1;0
924.0;0;1;0
930.0;0;1;0
936.0;0;1;0
942.0;0;1;0
948.0;0;1;0
954.0;0;1;0
960.0;0;1;0
966.0;0;1;0
972.0;0;1;0
978.0;0;1;0
984.0;0;1;0
990.0;0;1;0
996.0;0;1;0
1002.0;0;1;0
1008.0;0;1;0
1014.0;0;1;0
1020.0;0;1;0
1026.0;0;1;0
1032.0;0;1;0
1038.0;0;1;0
1044.0;0;1;0
1050.0;0;1;0
1056.0;0;1;0
1062.0;0;1;0
1068.0;0;1;0
1074.0;0;1;0
1080.0;0;1;0
1086.0;0;0;1
1092.0;0;0;1
1098.0;0;0;1
1104.0;0;0;1
1110.0;0;0;1
1116.0;0;0;1
